objectid,fromdate,geography,latitude,longitude,address,ward_name,nbh_cluster_names,comp_plan_area,total_injuries,total_vehicles,total_bicyclists,total_pedestrians,crash_on_arterial,crash_on_interstate,crash_category
188798022,2021-01-18 05:00:00+00:00,0101000020E610000083788B1CCD3A53C06A7DE0A4E3714340,38.890145,-76.919319,5700 EAST CAPITOL STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189040998,2021-01-20 05:00:00+00:00,0101000020E61000001DFD72A8C43E53C0A29ACAE657724340,38.893228,-76.980751,1709 C STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,2.0,0.0,0.0,1,0,MPD Only
188798077,2021-01-13 05:00:00+00:00,0101000020E6100000097ABABC6F3F53C03F3A5BC6BF774340,38.93489,-76.991188,3700 12TH STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,0,1.0,0.0,1.0,1,0,MPD Only
189041441,2021-01-04 05:00:00+00:00,0101000020E6100000FAFE50F35C3E53C0D90086ED03734340,38.899111,-76.975311,1922 BENNING ROAD NE,Ward 7,"Ivy City, Arboretum, Trinidad, Carver Langston",CAPITOL HILL,0,2.0,0.0,0.0,1,0,MPD Only
189041146,2021-01-05 05:00:00+00:00,0101000020E6100000070FBEFDF34053C041990C5A6F744340,38.909641,-77.014889,242 P STREET NW,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",NEAR NORTHWEST,0,4.0,0.0,0.0,0,0,MPD Only
189041189,2021-01-24 05:00:00+00:00,0101000020E61000008F0DA0997A3E53C02DABE22C0E734340,38.898694,-76.97653,1839 BENNING ROAD NE,Ward 7,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,2.0,0.0,0.0,1,0,MPD Only
189041543,2021-01-15 05:00:00+00:00,0101000020E61000008BA1AA6BC03F53C06BAA7219676C4340,38.846861,-76.996128,2743 MARTIN LUTHER KING JR AVENUE SE,Ward 8,Saint Elizabeths,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only
188798466,2021-01-31 05:00:00+00:00,0101000020E61000006C6DCD910D3F53C0302FAE62AA704340,38.880139,-76.985073,POTOMAC AVE SE & PENNSYLVANIA AVE SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
189040924,2021-01-26 05:00:00+00:00,0101000020E6100000C23C3ACE073F53C0B6B24AA9A5704340,38.880354,-76.98491,1400 PENNSYLVANIA AVENUE SE,Ward 6,"Capitol Hill, Lincoln Park",CAPITOL HILL,0,2.0,0.0,0.0,1,0,MPD Only
189041459,2021-01-04 05:00:00+00:00,0101000020E61000003712DC3C8D4053C074BCFAEE8A7B4340,38.964889,-77.008523,6135 KANSAS AVENUE NE,Ward 4,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,0,3.0,0.0,0.0,1,0,MPD Only
189040618,2021-01-10 05:00:00+00:00,0101000020E61000009C2B8A0A134253C0911C021ECA7A4340,38.958821,-77.032407,1342 MONTAGUE STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,2.0,0.0,0.0,0,0,MPD Only
188798209,2021-01-31 05:00:00+00:00,0101000020E610000063807265AC3F53C0FFE47D637C6C4340,38.847504,-76.994835,CYPRESS AND SYCAMORE ST SE,Ward 8,Saint Elizabeths,FAR SOUTHEAST AND SOUTHWEST,0,1.0,0.0,0.0,0,0,MPD Only
188798253,2021-01-17 05:00:00+00:00,0101000020E610000004AE061F463E53C0579DD058FA6C4340,38.851382,-76.973027,2817 SUITLAND PARKWAY,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,1.0,0.0,0.0,0,1,MPD Only
188797870,2021-01-06 05:00:00+00:00,0101000020E6100000C22D110A1B3E53C07157FC97176D4340,38.852353,-76.970309,2452 ALABAMA AVENUE SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only
188798173,2021-01-31 05:00:00+00:00,0101000020E6100000703D3FAF283E53C021352997356D4340,38.853175,-76.971231,3028 24TH PLACE SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD Only
189040941,2021-01-17 05:00:00+00:00,0101000020E6100000534F60442B3E53C0FBA0B2B6026D4340,38.851702,-76.971285,2420 ALABAMA AVENUE SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only
188797971,2021-01-22 05:00:00+00:00,0101000020E6100000A9A56C25143E53C00E30EF0E336D4340,38.853678,-76.969554,2455 ALABAMA AVENUE SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only
189040437,2021-01-27 05:00:00+00:00,0101000020E610000027A53ABF864253C0F2098728FF724340,38.89953,-77.040007,700 17TH STREET NW,Ward 2,"West End, Foggy Bottom, GWU",CENTRAL WASHINGTON,0,1.0,0.0,0.0,1,0,MPD and DCFEMS
188797915,2021-01-06 05:00:00+00:00,0101000020E6100000003B8B976A4153C0C0E034F34F734340,38.900871,-77.022267,720 I STREET NW,Ward 2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,0,2.0,0.0,0.0,0,0,MPD Only
189040558,2021-01-15 05:00:00+00:00,0101000020E61000005804181E674153C0E910AB8111734340,38.898449,-77.022191,700 7TH STREET NW,Ward 2,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",CENTRAL WASHINGTON,0,1.0,0.0,0.0,1,0,MPD Only
189041130,2021-01-01 05:00:00+00:00,0101000020E6100000E35AFCB5E63F53C06C8E4C624E6B4340,38.838445,-76.998023,3520 6TH STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD Only
188798150,2021-01-30 05:00:00+00:00,0101000020E61000007729AEFF884053C0EA2613F761754340,38.916587,-77.008256,19 RHODE ISLAND AVENUE NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,0,2.0,0.0,0.0,1,0,MPD Only
189037935,2021-01-30 05:00:00+00:00,0101000020E61000008DA7CDCB4B4053C0B065DBE348754340,38.915951,-77.004605,157 TODD PLACE NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,0,2.0,0.0,0.0,0,0,MPD Only
189041059,2021-01-18 05:00:00+00:00,0101000020E6100000681E6951094053C0E8DE3A5A0E6A4340,38.828354,-77.001553,4217 4TH STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,3.0,0.0,0.0,0,0,MPD Only
189040609,2021-01-10 05:00:00+00:00,0101000020E6100000DEAE3F426B4253C06EADFCF43B764340,38.923735,-77.037797,2517 MOZART PLACE NW,Ward 1,"Kalorama Heights, Adams Morgan, Lanier Heights",MID-CITY,0,2.0,0.0,0.0,0,0,MPD Only
189040680,2021-01-16 05:00:00+00:00,0101000020E6100000EEA37AA86C4253C06457B67B6C764340,38.92475,-77.036862,2700 16TH STREET NW,Ward 1,"Kalorama Heights, Adams Morgan, Lanier Heights",MID-CITY,0,2.0,0.0,0.0,0,0,MPD Only
188798126,2021-01-14 05:00:00+00:00,0101000020E6100000D3330F64094053C003B0765F406A4340,38.830082,-77.000571,4TH STREET SE & BRANDYWINE STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,1.0,0.0,0.0,0,0,MPD Only
188797783,2021-01-07 05:00:00+00:00,0101000020E610000047FAFE7BFA3B53C065EFE58DD4734340,38.904917,-76.937161,4500 LEE ST NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,0,0,MPD Only
189041060,2021-01-19 05:00:00+00:00,0101000020E6100000616B5647EA3F53C01CA37CA8236A4340,38.829206,-76.998497,CHESAPEAKE STREET SE & 6TH STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD Only
189040856,2021-01-21 05:00:00+00:00,0101000020E61000009FC963BBDC3F53C08A473F96236A4340,38.829204,-76.997844,614 CHESAPEAKE STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,3.0,0.0,0.0,0,0,MPD Only
188798336,2021-01-30 05:00:00+00:00,0101000020E6100000F4A84DAC144453C0496B02EC3F744340,38.908293,-77.063812,1420 WISCONSIN AVENUE NW,Ward 2,"Georgetown, Burleith/Hillandale",NEAR NORTHWEST,0,1.0,1.0,0.0,1,0,MPD and DCFEMS
188553359,2021-01-10 05:00:00+00:00,0101000020E61000009D7E0C87603D53C01BB6E983566E4340,38.862346,-76.959354,2225 BRANCH AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,1,2.0,0.0,0.0,1,0,MPD and DCFEMS
188798143,2021-01-30 05:00:00+00:00,0101000020E61000006482EA4F2B4053C06EDDE31C40694340,38.82275,-77.003717,4605 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,3.0,0.0,0.0,1,0,MPD Only
188797826,2021-01-08 05:00:00+00:00,0101000020E6100000388F11AB603D53C0394F2DAA536E4340,38.861923,-76.959,ALABAMA AVENUE SE & BRANCH AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188797857,2021-01-06 05:00:00+00:00,0101000020E61000007484C4464D3D53C0FD3928775B6E4340,38.862122,-76.957992,3341 ALABAMA AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188797942,2021-01-03 05:00:00+00:00,0101000020E6100000BEE9FFD2643D53C0D7F7DF75846E4340,38.863594,-76.958854,2136 BRANCH AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189041457,2021-01-05 05:00:00+00:00,0101000020E61000009F7A062E623D53C0BF46FA0F686E4340,38.862543,-76.959115,2220 BRANCH AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD Only
189041483,2021-01-01 05:00:00+00:00,0101000020E610000097EC4C5C1F4053C05AE0B19079694340,38.82394,-77.001618,4560 3RD STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD and DCFEMS
189041484,2021-01-01 05:00:00+00:00,0101000020E610000097EC4C5C1F4053C05AE0B19079694340,38.82394,-77.001618,4560 3RD STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,0,3.0,0.0,0.0,0,0,MPD and DCFEMS
188798207,2021-01-29 05:00:00+00:00,0101000020E610000088FF59D4184553C05D228A7253794340,38.948834,-77.080376,4500 WISCONSIN AVENUE NW,Ward 3,"Friendship Heights, American University Park, Tenleytown",ROCK CREEK WEST,0,3.0,0.0,0.0,1,0,MPD and DCFEMS
189037924,2021-01-27 05:00:00+00:00,0101000020E6100000ECE841DC664153C0E634245EAD704340,38.880284,-77.021901,700 7TH STREET SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,0,1.0,0.0,0.0,1,0,MPD Only
189040552,2021-01-14 05:00:00+00:00,0101000020E6100000F44DD9E6664153C08D9C4A3FCC704340,38.88128,-77.021906,7TH STREET SW & G STREET SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only
188798047,2021-01-05 05:00:00+00:00,0101000020E610000075B2AE20744153C01F6370D876704340,38.878902,-77.023313,700 MAINE AVENUE SW,Ward 6,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only
188798327,2021-01-30 05:00:00+00:00,0101000020E610000024F627B0F33E53C056F0717E026D4340,38.851932,-76.983309,3100 BRUCE PLACE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD and DCFEMS
188798214,2021-01-31 05:00:00+00:00,0101000020E61000006EE87923DC3E53C07AF6FFE7C16E4340,38.865326,-76.982171,U STREET SE & 16TH STREET SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,0,0,MPD Only
189041564,2021-01-15 05:00:00+00:00,0101000020E610000090455173DE3E53C044808498E76C4340,38.850823,-76.982102,3134 15TH PLACE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,0,1.0,0.0,0.0,0,0,MPD Only
189041242,2021-01-11 05:00:00+00:00,0101000020E61000000E34F0CFD53F53C0E32877C285734340,38.902512,-76.997423,631 K STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,3.0,0.0,0.0,1,0,MPD Only
189041370,2021-01-02 05:00:00+00:00,0101000020E61000005C1E8D66B53B53C01B2AC49087724340,38.895094,-76.934069,4800 EADS STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,1.0,0.0,0,0,MPD Only
188798137,2021-01-14 05:00:00+00:00,0101000020E610000014F6E74B073F53C059B197DAF06E4340,38.866729,-76.98488,1406 GOOD HOPE ROAD SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,0,3.0,0.0,0.0,1,0,MPD and DCFEMS
189041353,2021-01-01 05:00:00+00:00,0101000020E6100000E3EDF9E30B3F53C02444B28EF26E4340,38.866944,-76.985121,1400 GOOD HOPE ROAD SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD Only
188798135,2021-01-14 05:00:00+00:00,0101000020E6100000DD53A7B50C3F53C04A17CFF6EF6E4340,38.867585,-76.984895,1900 14TH STREET SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
188798096,2021-01-13 05:00:00+00:00,0101000020E61000001F18D507483D53C030B0BB9A49714340,38.885,-76.95728,324 34TH STREET SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD and DCFEMS
189041076,2021-01-26 05:00:00+00:00,0101000020E61000006F60962BCE3E53C036299923DC6E4340,38.86609,-76.981357,1628 GOOD HOPE ROAD SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188798247,2021-01-27 05:00:00+00:00,0101000020E61000003E086FB1473D53C044F6FEFC1D714340,38.88442,-76.95779,401 34TH STREET SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,1.0,1,0,MPD Only
189040720,2021-01-16 05:00:00+00:00,0101000020E610000031694B7F403F53C03E7B242FB4724340,38.896116,-76.988309,E STREET NE & 13TH STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,1.0,0.0,0.0,0,0,MPD and DCFEMS
189040555,2021-01-13 05:00:00+00:00,0101000020E61000008CB795265B3D53C04D05BD0701714340,38.882686,-76.958794,3321 E STREET SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189040694,2021-01-21 05:00:00+00:00,0101000020E6100000324EB59A453D53C0FBB13DBF20714340,38.884624,-76.956784,3400 MINNESOTA AVENUE SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD Only
189041399,2021-01-12 05:00:00+00:00,0101000020E610000004629209443D53C083A80C1D25714340,38.884624,-76.956784,3400 MINNESOTA AVENUE SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188797907,2021-01-06 05:00:00+00:00,0101000020E61000009BB627E1493D53C0B08A17CF14714340,38.883107,-76.95787,3375 MINNESOTA AVENUE SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
188797951,2021-01-04 05:00:00+00:00,0101000020E610000042DF9339BC3E53C0D13A79B10B744340,38.906561,-76.979999,1243 16TH STREET NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189040978,2021-01-29 05:00:00+00:00,0101000020E610000079A2B5E5333F53C04DA40251B4724340,38.896447,-76.98752,1320 E STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,3.0,0.0,0.0,0,0,MPD Only
189040562,2021-01-15 05:00:00+00:00,0101000020E6100000ED7182B5C73B53C00F9A3FBFFF704340,38.882797,-76.934062,4801 BENNING ROAD SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD and DCFEMS
189041510,2021-01-04 05:00:00+00:00,0101000020E6100000BDF09BB8E23E53C083440DF348744340,38.908539,-76.982813,1730 TRINIDAD AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189040645,2021-01-28 05:00:00+00:00,0101000020E610000077AB3D010C4153C0444696D974744340,38.910087,-77.016831,1516 NEW JERSEY AVENUE NW,Ward 6,"Shaw, Logan Circle",NEAR NORTHWEST,0,2.0,0.0,0.0,1,0,MPD Only
188553355,2021-01-09 05:00:00+00:00,0101000020E610000032796820B53B53C0A03C2457D6704340,38.881176,-76.932867,4951 G STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,0,0,MPD and DCFEMS
188798465,2021-01-29 05:00:00+00:00,0101000020E61000003640C9E0D53B53C05FD64D8E1D714340,38.883658,-76.935143,4447 E STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189041405,2021-01-14 05:00:00+00:00,0101000020E610000014C58065554253C011379C3754774340,38.93225,-77.03646,3300 16TH STREET NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,0,3.0,0.0,0.0,1,0,MPD and DCFEMS
189040381,2021-01-28 05:00:00+00:00,0101000020E610000017C431F9B63B53C023267CFAD4704340,38.881492,-76.93304,BENNING ROAD SE & G STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189040752,2021-01-27 05:00:00+00:00,0101000020E6100000D850A6CEE63F53C05454315A097B4340,38.961122,-76.998142,533 RIGGS ROAD NE,Ward 4,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",ROCK CREEK EAST,0,1.0,0.0,1.0,1,0,MPD and DCFEMS
189041129,2021-01-01 05:00:00+00:00,0101000020E610000042F2AF91734253C0F4DC2CEC57774340,38.932274,-77.038066,1656 PARK ROAD NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,0,2.0,0.0,0.0,1,0,MPD Only
189040606,2021-01-09 05:00:00+00:00,0101000020E610000069BE9FE1674253C04F66435127774340,38.930928,-77.037716,1647 LAMONT STREET NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,0,2.0,0.0,0.0,0,0,MPD Only
188798241,2021-01-30 05:00:00+00:00,0101000020E61000003591D964554253C045932E8C35774340,38.930278,-77.036872,3150 16TH STREET NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,0,2.0,0.0,0.0,1,0,MPD Only
188798026,2021-01-18 05:00:00+00:00,0101000020E6100000D6B1659C704253C0FF62EE5120774340,38.930444,-77.038384,3166 MOUNT PLEASANT STREET NW,Ward 1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",MID-CITY,0,2.0,0.0,0.0,0,0,MPD Only
188553353,2021-01-09 05:00:00+00:00,0101000020E6100000B3B157AB233E53C08709BEF92F6F4340,38.868753,-76.970938,1714 25TH STREET SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,1.0,0.0,0.0,1,0,MPD Only
189040868,2021-01-20 05:00:00+00:00,0101000020E6100000328497ED4A3E53C06A47EDD6226F4340,38.868243,-76.973154,2301 S STREET SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
188797829,2021-01-08 05:00:00+00:00,0101000020E61000003CD52949383E53C053E772BE0B6F4340,38.86757,-76.972184,1819 24TH PLACE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,0,2.0,0.0,0.0,0,0,MPD Only
189040517,2021-01-23 05:00:00+00:00,0101000020E61000000C8DE5D2E73F53C0AB154BC40F734340,38.899077,-76.998446,522 G STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,3.0,0.0,0.0,0,0,MPD Only
189040922,2021-01-26 05:00:00+00:00,0101000020E61000004DF11BE5BB3F53C0C6D7A7263A734340,38.90056,-76.99584,700 H STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,2.0,0.0,0.0,1,0,MPD Only
189041009,2021-01-20 05:00:00+00:00,0101000020E6100000A1FD523FC13F53C070E7BE8F42734340,38.901045,-76.996167,828 7TH STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,1,3.0,0.0,0.0,0,0,MPD and DCFEMS
189040557,2021-01-13 05:00:00+00:00,0101000020E6100000E4188279AD3F53C0036D66930F734340,38.898629,-76.994563,651 8TH STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,1.0,0.0,1.0,0,0,MPD Only
189041160,2021-01-21 05:00:00+00:00,0101000020E6100000709C2A537D4253C058A782488F754340,38.919288,-77.039338,2123 ONTARIO ROAD NW,Ward 1,"Kalorama Heights, Adams Morgan, Lanier Heights",MID-CITY,0,2.0,0.0,0.0,1,0,MPD Only
189041524,2021-01-15 05:00:00+00:00,0101000020E6100000F599B968AE4153C0B4C38822EF784340,38.94479,-77.026268,4418 GEORGIA AVENUE NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,4.0,0.0,0.0,1,0,MPD Only
188798032,2021-01-19 05:00:00+00:00,0101000020E6100000F5FA30F2AA4253C0C1BADEA1AE754340,38.919384,-77.041681,2222 18TH STREET NW,Ward 1,"Kalorama Heights, Adams Morgan, Lanier Heights",MID-CITY,0,2.0,0.0,0.0,1,0,MPD Only
189041224,2021-01-11 05:00:00+00:00,0101000020E61000003CA6F38A0B4253C08AE761EA86754340,38.918113,-77.032252,2100 14TH STREET NW,Ward 1,"Howard University, Le Droit Park, Cardozo/Shaw",MID-CITY,0,2.0,0.0,0.0,1,0,MPD Only
189040919,2021-01-26 05:00:00+00:00,0101000020E6100000F04FC372474253C03183D765657A4340,38.956021,-77.035705,1440 KENNEDY STREET NW,Ward 4,"Brightwood Park, Crestwood, Petworth",ROCK CREEK EAST,0,1.0,0.0,0.0,0,0,MPD Only
189041113,2021-01-01 05:00:00+00:00,0101000020E6100000B1BF1724423F53C0A103B501F2764340,38.929252,-76.98841,3100 13TH STREET NE,Ward 5,"Brookland, Brentwood, Langdon",UPPER NORTHEAST,0,2.0,0.0,0.0,1,0,MPD Only
189041577,2021-01-16 05:00:00+00:00,0101000020E610000044B49F4ECA3E53C07E051132C6724340,38.896388,-76.981087,1627 F STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,2.0,0.0,0.0,0,0,MPD Only
188798254,2021-01-17 05:00:00+00:00,0101000020E6100000DA608C13F43E53C0681AFD46A6724340,38.896136,-76.983222,1521 F STREET NE,Ward 6,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,0,2.0,0.0,0.0,0,0,MPD and DCFEMS
188797778,2021-01-08 05:00:00+00:00,0101000020E61000005BB2625BA84053C0F6B1592E4C744340,38.908567,-77.010274,27 O STREET NW,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",NEAR NORTHWEST,0,3.0,0.0,0.0,0,0,MPD Only
189041332,2021-01-01 05:00:00+00:00,0101000020E610000030C98CB1634453C078FF0089F8794340,38.952969,-77.068629,4850 CONNECTICUT AVENUE NW,Ward 3,"North Cleveland Park, Forest Hills, Van Ness",ROCK CREEK WEST,0,2.0,0.0,0.0,1,0,MPD Only
189040982,2021-01-29 05:00:00+00:00,0101000020E6100000CC99D153944053C0588BC12F72744340,38.909638,-77.008716,1501 NORTH CAPITOL STREET NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",NEAR NORTHWEST,0,2.0,0.0,0.0,1,0,MPD Only
188798086,2021-01-10 05:00:00+00:00,0101000020E610000039B665B9B53B53C04472F5455C714340,38.885939,-76.933197,4820 C STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,0,3.0,0.0,0.0,0,0,MPD and DCFEMS
189041368,2021-01-03 05:00:00+00:00,0101000020E610000060FC8C44674453C01BB19374DE794340,38.952094,-77.068801,3511 DAVENPORT STREET NW,Ward 3,"North Cleveland Park, Forest Hills, Van Ness",ROCK CREEK WEST,0,2.0,0.0,0.0,0,0,MPD Only
189040995,2021-01-19 05:00:00+00:00,0101000020E610000055EFC0B5624453C0EAD0F524F5794340,38.952969,-77.068629,4850 CONNECTICUT AVENUE NW,Ward 3,"North Cleveland Park, Forest Hills, Van Ness",ROCK CREEK WEST,0,2.0,0.0,0.0,1,0,MPD Only
